# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
   37.195395659    0.618999037    0.702506134    0.707725979
   37.262171953    0.620512823    0.677718320    0.681278677
   37.328948247    0.604273197    0.652098472    0.655085593
   37.395724541    0.603901072    0.658807381    0.662253400
   37.462500835    0.636843636    0.666180829    0.668022089
   37.529277129    0.674637746    0.660399641    0.659517198
   37.596053422    0.657537448    0.640090025    0.639002402
   37.662829716    0.634849303    0.608874799    0.607262052
   37.729606010    0.617129228    0.578036902    0.575600325
   37.796382304    0.576885612    0.543700340    0.541641860
   37.863158598    0.566294298    0.525002175    0.522417722
   37.929934891    0.530050080    0.504449058    0.502850457
   37.996711185    0.510183530    0.517857195    0.518321963
   38.063487479    0.524069270    0.532642376    0.533174603
   38.130263773    0.510409944    0.531169328    0.532481328
   38.197040067    0.510676261    0.518239538    0.518713166
   38.263816361    0.508393414    0.494359095    0.493466036
   38.330592654    0.493889631    0.456472127    0.454138122
   38.397368948    0.488305631    0.466342048    0.464939794
   38.464145242    0.465439460    0.481304348    0.482281762
   38.530921536    0.469214946    0.484495965    0.485448000
   38.597697830    0.501174666    0.494408813    0.493971096
   38.664474124    0.541304303    0.529540654    0.528814526
   38.731250417    0.531474655    0.530573554    0.530511232
   38.798026711    0.513494989    0.501326820    0.500567750
   38.864803005    0.514702369    0.490561482    0.489064810
   38.931579299    0.479291069    0.505609076    0.507247308
   38.998355593    0.477997858    0.504296056    0.505914984
   39.065131886    0.518435242    0.520090039    0.520165258
   39.131908180    0.525745121    0.553537965    0.555287955
   39.198684474    0.452971700    0.533087644    0.538100343
   39.265460768    0.413796654    0.496493593    0.501662469
   39.332237062    0.414138322    0.487624719    0.492194168
   39.399013356    0.422226544    0.450275028    0.452041758
   39.465789649    0.457598075    0.437783071    0.436545627
   39.532565943    0.480704153    0.442127107    0.439730242
   39.599342237    0.445635743    0.401822744    0.399087922
   39.666118531    0.372978711    0.349399756    0.347934934
   39.732894825    0.337011775    0.332249995    0.331968322
   39.799671119    0.317798197    0.329248348    0.329955753
   39.866447412    0.333935332    0.342340716    0.342873082
   39.933223706    0.337736171    0.341907339    0.342160045
   40.000000000    0.313722027    0.324175427    0.324818310
