# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
   35.859869783    0.625654787    0.615090790    0.614427507
   35.926646077    0.611389298    0.592322181    0.591114799
   35.993422371    0.667985998    0.620894709    0.617948667
   36.060198664    0.692269405    0.633113536    0.629401769
   36.126974958    0.656597783    0.623546857    0.621499792
   36.193751252    0.548792794    0.597495706    0.600546504
   36.260527546    0.486247982    0.577343390    0.583041390
   36.327303840    0.475254894    0.570994344    0.576980461
   36.394080134    0.514130891    0.587176829    0.591759436
   36.460856427    0.533205173    0.600661478    0.604872979
   36.527632721    0.532555645    0.598103883    0.602208741
   36.594409015    0.517942737    0.572016207    0.575371576
   36.661185309    0.522732487    0.548518093    0.550107125
   36.727961603    0.519501180    0.556034463    0.558304619
   36.794737896    0.532656440    0.572431656    0.574925050
   36.861514190    0.516677514    0.536609490    0.537853016
   36.928290484    0.544664560    0.583018139    0.585422276
   36.995066778    0.573043121    0.604845724    0.606871769
   37.061843072    0.580218580    0.622599786    0.625247472
   37.128619366    0.598354486    0.644188038    0.647034140
   37.195395659    0.590052828    0.593686084    0.593918536
   37.262171953    0.555383132    0.528614791    0.526940238
   37.328948247    0.557162091    0.532518095    0.530995921
   37.395724541    0.566596883    0.531026885    0.528812214
   37.462500835    0.579811298    0.506441964    0.501854622
   37.529277129    0.538490973    0.478001271    0.474223256
   37.596053422    0.489407214    0.452939077    0.450662356
   37.662829716    0.469148677    0.429428934    0.426942530
   37.729606010    0.451064123    0.434668436    0.433641962
   37.796382304    0.438507714    0.428873225    0.428260973
   37.863158598    0.450182809    0.459146815    0.459689871
   37.929934891    0.436970727    0.470215484    0.472279286
   37.996711185    0.478002768    0.505174819    0.506866440
   38.063487479    0.481493976    0.498260744    0.499315533
   38.130263773    0.479173266    0.481162131    0.481285778
   38.197040067    0.496175439    0.478066633    0.476908103
   38.263816361    0.486044987    0.461351292    0.459807481
   38.330592654    0.492986174    0.493847242    0.493886481
   38.397368948    0.492564835    0.528320891    0.530525946
   38.464145242    0.508225841    0.537344469    0.539190971
   38.530921536    0.543234480    0.540452399    0.540276442
   38.597697830    0.562000549    0.558337424    0.558119409
   38.664474124    0.548169626    0.555861697    0.556349028
   38.731250417    0.495065500    0.512132069    0.513195674
   38.798026711    0.502613396    0.505449896    0.505636776
   38.864803005    0.485615842    0.523721846    0.526101518
   38.931579299    0.484484685    0.534176539    0.537262391
   38.998355593    0.512659801    0.522888241    0.523520297
   39.065131886    0.516915290    0.537512875    0.538824792
   39.131908180    0.450560754    0.507545374    0.511125926
   39.198684474    0.418568436    0.447322864    0.449122365
   39.265460768    0.465780456    0.454789255    0.454091204
   39.332237062    0.490471553    0.432551167    0.428943117
   39.399013356    0.514560337    0.430799876    0.425589153
   39.465789649    0.521766697    0.453122681    0.448835925
   39.532565943    0.474443587    0.430409646    0.427667349
   39.599342237    0.419526207    0.412224365    0.411767483
   39.666118531    0.417508241    0.429295563    0.430034052
   39.732894825    0.450989247    0.468319146    0.469396872
   39.799671119    0.491201342    0.496914195    0.497258557
   39.866447412    0.516663143    0.511565215    0.511243125
   39.933223706    0.514217128    0.510131080    0.509866560
   40.000000000    0.503636575    0.501485095    0.501343374
