# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
   18.063535893   -0.875608260   -0.878123373   -0.878282251
   18.096923205   -0.879039346   -0.859215941   -0.857981413
   18.130310518   -0.876704820   -0.842438239   -0.840302267
   18.163697830   -0.857519363   -0.826676623   -0.824753589
   18.197085142   -0.837766451   -0.816340867   -0.815006057
   18.230472454   -0.836049669   -0.817723493   -0.816583461
   18.263859766   -0.848032199   -0.829260736   -0.828094298
   18.297247078   -0.856745604   -0.844720894   -0.843973372
   18.330634391   -0.867625706   -0.852983052   -0.852069431
   18.364021703   -0.869843812   -0.850706806   -0.849512775
   18.397409015   -0.851167390   -0.851564709   -0.851590793
   18.430796327   -0.823836363   -0.860137914   -0.862406629
   18.464183639   -0.810193318   -0.869719390   -0.873437887
   18.497570952   -0.815791592   -0.881058227   -0.885133066
   18.530958264   -0.828153568   -0.891507564   -0.895461179
   18.564345576   -0.826607184   -0.893173876   -0.897328342
   18.597732888   -0.795034682   -0.867802184   -0.872347429
   18.631120200   -0.753761640   -0.829895358   -0.834654967
   18.664507513   -0.723013993   -0.803759381   -0.808805942
   18.697894825   -0.709062692   -0.795224358   -0.800608411
   18.731282137   -0.721290879   -0.806271803   -0.811585352
   18.764669449   -0.740840784   -0.820408741   -0.825383822
   18.798056761   -0.758759364   -0.822078375   -0.826034078
   18.831444073   -0.773926099   -0.821839405   -0.824829754
   18.864831386   -0.792890002   -0.829484246   -0.831767420
   18.898218698   -0.826461480   -0.849779024   -0.851235532
   18.931606010   -0.857784155   -0.870961443   -0.871785349
   18.964993322   -0.868424038   -0.874420439   -0.874793812
   18.998380634   -0.865589623   -0.863944976   -0.863842446
   19.031767947   -0.872854499   -0.867527747   -0.867195726
   19.065155259   -0.904897702   -0.891402537   -0.890559255
   19.098542571   -0.951685861   -0.913296874   -0.910898777
   19.131929883   -0.975834087   -0.916524022   -0.912822648
   19.165317195   -0.969698853   -0.906772881   -0.902847872
   19.198704508   -0.949890963   -0.902181511   -0.899203988
   19.232091820   -0.961350427   -0.935476147   -0.933858466
   19.265479132   -1.030275325   -1.009613927   -1.008320449
   19.298866444   -1.107883201   -1.095508981   -1.094732721
   19.332253756   -1.176160406   -1.180556622   -1.180828653
   19.365641068   -1.253821564   -1.263765199   -1.264383302
   19.399028381   -1.329258802   -1.333705461   -1.333979247
   19.432415693   -1.377916838   -1.382906913   -1.383216987
   19.465803005   -1.402957882   -1.409255230   -1.409648057
   19.499190317   -1.423130711   -1.425331854   -1.425469405
   19.532577629   -1.433839606   -1.433350824   -1.433318514
   19.565964942   -1.445425182   -1.442605164   -1.442424065
   19.599352254   -1.461083496   -1.461439717   -1.461457134
   19.632739566   -1.474908676   -1.484872318   -1.485492964
   19.666126878   -1.484775555   -1.499897938   -1.500841758
   19.699514190   -1.480406383   -1.492238010   -1.492976677
   19.732901503   -1.464211538   -1.463584429   -1.463545501
   19.766288815   -1.445210696   -1.432824648   -1.432051055
   19.799676127   -1.423589282   -1.405323054   -1.404181017
   19.833063439   -1.406827766   -1.390461220   -1.389436954
   19.866450751   -1.394156229   -1.386918389   -1.386464651
   19.899838063   -1.387330750   -1.380050619   -1.379596380
   19.933225376   -1.382647828   -1.364764716   -1.363648283
   19.966612688   -1.366491916   -1.339764475   -1.338093339
   20.000000000   -1.350989039   -1.316045462   -1.313859924
