# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
   18.597732888    2.475384400    2.496542914    2.497869464
   18.631120200    2.475052184    2.486388185    2.487099059
   18.664507513    2.494809164    2.498166379    2.498375523
   18.697894825    2.529575842    2.518249650    2.517543294
   18.731282137    2.561723208    2.533557071    2.531797875
   18.764669449    2.576814391    2.530291927    2.527381474
   18.798056761    2.585855212    2.524300267    2.520449221
   18.831444073    2.592253733    2.527273120    2.523210416
   18.864831386    2.604823333    2.536634133    2.532374260
   18.898218698    2.609977197    2.541001705    2.536693871
   18.931606010    2.594716979    2.528887125    2.524773713
   18.964993322    2.573311508    2.509579255    2.505597309
   18.998380634    2.568681364    2.507269154    2.503433496
   19.031767947    2.583936505    2.524365513    2.520643664
   19.065155259    2.600859764    2.533668685    2.529470873
   19.098542571    2.590797692    2.524193349    2.520034147
   19.131929883    2.556978529    2.512258345    2.509466622
   19.165317195    2.532762178    2.517772029    2.516833122
   19.198704508    2.543656823    2.554012633    2.554652929
   19.232091820    2.596423098    2.610095986    2.610943944
   19.265479132    2.636920901    2.647893550    2.648574809
   19.298866444    2.633075461    2.651469780    2.652616224
   19.332253756    2.619166973    2.634261016    2.635202151
   19.365641068    2.592250388    2.593267604    2.593329181
   19.399028381    2.536458663    2.531640884    2.531339881
   19.432415693    2.460574288    2.456331630    2.456067793
   19.465803005    2.392103342    2.382823156    2.382243697
   19.499190317    2.330459112    2.318246711    2.317482478
   19.532577629    2.271630113    2.259995966    2.259266064
   19.565964942    2.223167784    2.214093112    2.213524391
   19.599352254    2.171035474    2.167281834    2.167049348
   19.632739566    2.115226367    2.110217975    2.109908015
   19.666126878    2.052097055    2.036424154    2.035446864
   19.699514190    1.984633264    1.956769625    1.955030598
   19.732901503    1.927031903    1.891472273    1.889251859
   19.766288815    1.876767877    1.845061462    1.843080561
   19.799676127    1.836030854    1.811429265    1.809891759
   19.833063439    1.802076308    1.786727957    1.785769164
   19.866450751    1.770592099    1.754146662    1.753120852
   19.899838063    1.738961131    1.711608496    1.709901239
   19.933225376    1.698819827    1.665996409    1.663945019
   19.966612688    1.656453883    1.625954061    1.624047126
   20.000000000    1.623889306    1.594375475    1.592531740
