# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
   35.926646077    0.592527575    0.579069432    0.578233592
   35.993422371    0.575384029    0.572126566    0.571934961
   36.060198664    0.581639398    0.593770498    0.594529388
   36.126974958    0.591734870    0.620651583    0.622460233
   36.193751252    0.610887119    0.640054357    0.641874588
   36.260527546    0.601956046    0.645189535    0.647883301
   36.327303840    0.561104549    0.643605227    0.648756924
   36.394080134    0.550568005    0.648643479    0.654776581
   36.460856427    0.527710736    0.608319815    0.613349815
   36.527632721    0.534099915    0.559125557    0.560691595
   36.594409015    0.553208066    0.544881772    0.544361597
   36.661185309    0.560432438    0.579417383    0.580617816
   36.727961603    0.565775818    0.583146613    0.584241443
   36.794737896    0.531386840    0.539077868    0.539568492
   36.861514190    0.520402372    0.539729140    0.540931889
   36.928290484    0.558156961    0.559671717    0.559758818
   36.995066778    0.589332200    0.568914770    0.567633666
   37.061843072    0.587148000    0.583098322    0.582849934
   37.128619366    0.596066712    0.572226365    0.570730663
   37.195395659    0.552858232    0.546259785    0.545840971
   37.262171953    0.519753896    0.565017315    0.567851255
   37.328948247    0.521558324    0.577944511    0.581479489
   37.395724541    0.505948601    0.559205708    0.562539415
   37.462500835    0.496936717    0.501600320    0.501886538
   37.529277129    0.483613567    0.466869031    0.465807125
   37.596053422    0.468449200    0.444877905    0.443393970
   37.662829716    0.478424696    0.451252071    0.449547338
   37.729606010    0.498621769    0.461589248    0.459274458
   37.796382304    0.480484488    0.460990596    0.459776195
   37.863158598    0.478422018    0.467933202    0.467269669
   37.929934891    0.487221572    0.458677554    0.456891821
   37.996711185    0.482698461    0.465468039    0.464398841
   38.063487479    0.487797626    0.486944853    0.486893031
   38.130263773    0.488151677    0.489489684    0.489559270
   38.197040067    0.515662896    0.507183581    0.506643379
   38.263816361    0.536141229    0.528080340    0.527581537
   38.330592654    0.533091177    0.520089977    0.519270844
   38.397368948    0.512288397    0.535189918    0.536624091
   38.464145242    0.523384130    0.548516925    0.550094454
   38.530921536    0.533586185    0.543482153    0.544094224
   38.597697830    0.510428494    0.528397924    0.529521428
   38.664474124    0.490605109    0.528314757    0.530684229
   38.731250417    0.492723553    0.540055207    0.543019754
   38.798026711    0.484624113    0.531777078    0.534717544
   38.864803005    0.452077135    0.499505831    0.502446503
   38.931579299    0.455849883    0.492343815    0.494628974
   38.998355593    0.475068167    0.513349149    0.515751946
   39.065131886    0.492475467    0.516754518    0.518267560
   39.131908180    0.513148818    0.484382041    0.482587003
   39.198684474    0.497765034    0.470516559    0.468820164
   39.265460768    0.460427858    0.447809398    0.447004493
   39.332237062    0.458342811    0.430987514    0.429271168
   39.399013356    0.451625709    0.441252797    0.440615606
   39.465789649    0.460559302    0.452817420    0.452340774
   39.532565943    0.486649493    0.464691956    0.463322051
   39.599342237    0.482173111    0.462783192    0.461576506
   39.666118531    0.457671744    0.466888223    0.467479600
   39.732894825    0.481919002    0.485956732    0.486226932
   39.799671119    0.508797277    0.488252022    0.486972957
   39.866447412    0.529868269    0.503131744    0.501469285
   39.933223706    0.550689132    0.530571213    0.529317622
   40.000000000    0.561679976    0.526010566    0.523770543
