# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
   37.195395659    0.665497149    0.618146764    0.615180096
   37.262171953    0.635436593    0.607615025    0.605870014
   37.328948247    0.630954214    0.630818433    0.630812302
   37.395724541    0.629690264    0.676304494    0.679231176
   37.462500835    0.617727587    0.680586397    0.684529390
   37.529277129    0.609975457    0.650154826    0.652671124
   37.596053422    0.591343413    0.619169483    0.620904386
   37.662829716    0.558090969    0.581526820    0.582982293
   37.729606010    0.566155073    0.569193901    0.569376336
   37.796382304    0.569544507    0.557948159    0.557229765
   37.863158598    0.544631936    0.545670896    0.545734529
   37.929934891    0.541011345    0.538525451    0.538361362
   37.996711185    0.532569401    0.506845512    0.505235527
   38.063487479    0.521740001    0.501821569    0.500588118
   38.130263773    0.505148123    0.497391182    0.496909218
   38.197040067    0.491890255    0.480936200    0.480239585
   38.263816361    0.505538276    0.492681228    0.491876825
   38.330592654    0.528357660    0.494485964    0.492362604
   38.397368948    0.527357536    0.488624272    0.486194431
   38.464145242    0.511989826    0.503572365    0.503044170
   38.530921536    0.530698833    0.517902268    0.517106244
   38.597697830    0.545301059    0.518138326    0.516427054
   38.664474124    0.533277589    0.509973641    0.508512772
   38.731250417    0.518015735    0.512737995    0.512420202
   38.798026711    0.528296699    0.536254050    0.536762839
   38.864803005    0.514405789    0.533432264    0.534615936
   38.931579299    0.471975591    0.504824538    0.506858891
   38.998355593    0.455772522    0.493484947    0.495841453
   39.065131886    0.448482833    0.519950246    0.524415755
   39.131908180    0.462121283    0.524162724    0.528032021
   39.198684474    0.489694380    0.510131886    0.511416293
   39.265460768    0.478146856    0.502342841    0.503857299
   39.332237062    0.447357826    0.463441317    0.464430960
   39.399013356    0.435054772    0.437589854    0.437733691
   39.465789649    0.397685728    0.417262118    0.418483160
   39.532565943    0.395138798    0.408375590    0.409201073
   39.599342237    0.407811228    0.401264822    0.400842939
   39.666118531    0.379417741    0.377799849    0.377692329
   39.732894825    0.340498567    0.367521635    0.369215629
   39.799671119    0.333637038    0.362119937    0.363909246
   39.866447412    0.328948964    0.339468190    0.340131061
   39.933223706    0.331689096    0.342926390    0.343641298
   40.000000000    0.336415592    0.350341429    0.351217563
