# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
   37.195395659    0.606067159    0.612491238    0.612896660
   37.262171953    0.619692566    0.652974810    0.655056487
   37.328948247    0.634428363    0.667583496    0.669655280
   37.395724541    0.624307489    0.637325521    0.638139454
   37.462500835    0.626301748    0.624350099    0.624229625
   37.529277129    0.583798996    0.607086414    0.608542227
   37.596053422    0.569970544    0.601962070    0.603962054
   37.662829716    0.580387991    0.585006518    0.585297926
   37.729606010    0.574906670    0.555535676    0.554328153
   37.796382304    0.587144624    0.545729242    0.543145165
   37.863158598    0.599259429    0.545300401    0.541926528
   37.929934891    0.569222720    0.538494497    0.536571187
   37.996711185    0.561777576    0.536646340    0.535076665
   38.063487479    0.550627461    0.544079461    0.543674388
   38.130263773    0.522942156    0.523419219    0.523450674
   38.197040067    0.511820688    0.493971151    0.492853544
   38.263816361    0.510629969    0.475891712    0.473715531
   38.330592654    0.520067789    0.473111333    0.470174350
   38.397368948    0.499725808    0.474673866    0.473105938
   38.464145242    0.499546099    0.488725342    0.488046633
   38.530921536    0.510255330    0.495575137    0.494655569
   38.597697830    0.507312832    0.503751242    0.503524569
   38.664474124    0.494453427    0.501830619    0.502288584
   38.731250417    0.482240048    0.494871699    0.495661407
   38.798026711    0.480244680    0.491118084    0.491797000
   38.864803005    0.481302784    0.507911665    0.509578031
   38.931579299    0.489774361    0.549369511    0.553096451
   38.998355593    0.482761642    0.534251085    0.537466699
   39.065131886    0.469445579    0.508326284    0.510753521
   39.131908180    0.461988121    0.502115814    0.504622566
   39.198684474    0.470241792    0.506486868    0.508747276
   39.265460768    0.472176693    0.485487570    0.486316521
   39.332237062    0.441553147    0.447478045    0.447843166
   39.399013356    0.431098759    0.432961293    0.433075303
   39.465789649    0.427907372    0.430030257    0.430160913
   39.532565943    0.420877057    0.427530904    0.427944940
   39.599342237    0.408313156    0.427194219    0.428375727
   39.666118531    0.401358141    0.414745496    0.415579568
   39.732894825    0.392177329    0.396080467    0.396325223
   39.799671119    0.376341662    0.388183252    0.388924703
   39.866447412    0.375680727    0.384023125    0.384545800
   39.933223706    0.372848539    0.361881298    0.361199558
   40.000000000    0.344682720    0.337032229    0.336555880
