# energy grid [eV]     epsr_x  epsr_y  epsr_z
#
   18.063535893   -0.853573816   -0.864762910   -0.865477606
   18.096923205   -0.826204146   -0.840510208   -0.841413950
   18.130310518   -0.825499281   -0.823335492   -0.823199545
   18.163697830   -0.837110268   -0.808802190   -0.807033274
   18.197085142   -0.849140259   -0.787492025   -0.783648987
   18.230472454   -0.851743956   -0.780226376   -0.775769443
   18.263859766   -0.853549238   -0.800628341   -0.797335769
   18.297247078   -0.866225345   -0.828465081   -0.826122873
   18.330634391   -0.857285915   -0.838147102   -0.836963920
   18.364021703   -0.827327805   -0.835901513   -0.836442586
   18.397409015   -0.802768146   -0.836712265   -0.838837619
   18.430796327   -0.808936760   -0.855510240   -0.858421063
   18.464183639   -0.825535380   -0.868052866   -0.870695856
   18.497570952   -0.829187947   -0.866376040   -0.868681860
   18.530958264   -0.854448398   -0.886656613   -0.888665504
   18.564345576   -0.876199008   -0.896650943   -0.897928598
   18.597732888   -0.840131070   -0.867840567   -0.869566850
   18.631120200   -0.782618179   -0.837883022   -0.841330410
   18.664507513   -0.764179974   -0.840387411   -0.845143586
   18.697894825   -0.761477483   -0.851695824   -0.857333903
   18.731282137   -0.747625562   -0.855269692   -0.862007299
   18.764669449   -0.714664892   -0.855406188   -0.864204378
   18.798056761   -0.687540749   -0.853900672   -0.864292174
   18.831444073   -0.699908424   -0.842305454   -0.851201689
   18.864831386   -0.750957379   -0.829680445   -0.834599984
   18.898218698   -0.795019209   -0.834825897   -0.837314740
   18.931606010   -0.817717922   -0.848218111   -0.850119888
   18.964993322   -0.832951967   -0.859040686   -0.860663543
   18.998380634   -0.854781128   -0.885696818   -0.887625346
   19.031767947   -0.890412768   -0.922676934   -0.924699920
   19.065155259   -0.915092353   -0.937427912   -0.938842653
   19.098542571   -0.928158463   -0.927351608   -0.927308731
   19.131929883   -0.939909600   -0.885096369   -0.881658071
   19.165317195   -0.964403321   -0.832746153   -0.824509007
   19.198704508   -0.990563881   -0.824637739   -0.814276782
   19.232091820   -1.031776331   -0.882412028   -0.873088781
   19.265479132   -1.079497670   -0.978556831   -0.972252405
   19.298866444   -1.137574484   -1.082321242   -1.078869378
   19.332253756   -1.198061567   -1.181852653   -1.180838733
   19.365641068   -1.258000461   -1.263591341   -1.263939948
   19.399028381   -1.317339678   -1.338744718   -1.340072259
   19.432415693   -1.380466091   -1.408818857   -1.410564946
   19.465803005   -1.419157290   -1.432051618   -1.432831872
   19.499190317   -1.422070498   -1.421346457   -1.421274640
   19.532577629   -1.419595009   -1.420350472   -1.420379496
   19.565964942   -1.425379118   -1.435111677   -1.435712207
   19.599352254   -1.459416162   -1.463788403   -1.464060387
   19.632739566   -1.501075367   -1.481877941   -1.480680988
   19.666126878   -1.511221700   -1.491073750   -1.489814847
   19.699514190   -1.490903259   -1.497196289   -1.497590348
   19.732901503   -1.459112767   -1.488178784   -1.489993381
   19.766288815   -1.428810854   -1.467059991   -1.469444743
   19.799676127   -1.418285767   -1.451075719   -1.453121016
   19.833063439   -1.426835129   -1.446298489   -1.447507804
   19.866450751   -1.427722518   -1.438426469   -1.439088475
   19.899838063   -1.409604083   -1.418017371   -1.418546436
   19.933225376   -1.380436586   -1.378934774   -1.378850571
   19.966612688   -1.349065139   -1.325453924   -1.323988066
   20.000000000   -1.310188057   -1.272978444   -1.270657736
