# energy grid [eV]     epsi_x  epsi_y  epsi_z
#
   18.564345576    2.522938525    2.559666029    2.561959219
   18.597732888    2.464083374    2.523877926    2.527611568
   18.631120200    2.461513022    2.528809073    2.533014791
   18.664507513    2.484333236    2.541706428    2.545296037
   18.697894825    2.487614071    2.535752658    2.538770232
   18.731282137    2.481681385    2.523488944    2.526103490
   18.764669449    2.488266919    2.512986799    2.514522159
   18.798056761    2.530577059    2.500829181    2.498966188
   18.831444073    2.589993733    2.491530968    2.485378189
   18.864831386    2.623415370    2.499871924    2.492151158
   18.898218698    2.618617490    2.515557226    2.509114060
   18.931606010    2.609317458    2.521385853    2.515885701
   18.964993322    2.607954721    2.528120483    2.523133249
   18.998380634    2.616881387    2.537923741    2.532997380
   19.031767947    2.614773904    2.521817365    2.516019411
   19.065155259    2.599536643    2.485915256    2.478813477
   19.098542571    2.589102303    2.451098891    2.442454678
   19.131929883    2.592852782    2.433456254    2.423482574
   19.165317195    2.599868712    2.471221617    2.463189144
   19.198704508    2.607670454    2.556759250    2.553584692
   19.232091820    2.618507496    2.641965721    2.643424150
   19.265479132    2.618661029    2.685157213    2.689301581
   19.298866444    2.614721843    2.691604130    2.696396605
   19.332253756    2.593323837    2.663596389    2.667975864
   19.365641068    2.563822002    2.616051705    2.619300052
   19.399028381    2.524126929    2.560743367    2.563007813
   19.432415693    2.466501253    2.476989136    2.477629781
   19.465803005    2.382070264    2.374027337    2.373521606
   19.499190317    2.308429501    2.304805759    2.304585053
   19.532577629    2.260227923    2.263604299    2.263832011
   19.565964942    2.228317579    2.228177976    2.228186042
   19.599352254    2.197288972    2.181149473    2.180154808
   19.632739566    2.129466195    2.117645301    2.116914340
   19.666126878    2.040211138    2.057383989    2.058461150
   19.699514190    1.962267762    1.991458762    1.993286019
   19.732901503    1.905899878    1.923148453    1.924225671
   19.766288815    1.871140696    1.867299481    1.867061405
   19.799676127    1.850269863    1.825723201    1.824192698
   19.833063439    1.815107568    1.780705283    1.778558208
   19.866450751    1.759012818    1.723817667    1.721629698
   19.899838063    1.701439859    1.661400191    1.658911499
   19.933225376    1.652557677    1.601665939    1.598492230
   19.966612688    1.613554454    1.560712217    1.557408629
   20.000000000    1.578552004    1.543770695    1.541590294
